moisture,temperature,ph,ec,nitrogen,phosphorus,potassium,disease
47.3,26.2,6.26,1036.5,50.0,42.8,41.8,rhizoctonia_root_rot
41.0,27.3,6.24,1020.7,38.3,30.8,35.8,rhizoctonia_root_rot
59.6,25.0,6.0,1044.8,30.6,48.7,32.4,rhizoctonia_root_rot
40.4,25.3,6.2,914.2,40.1,33.6,45.5,rhizoctonia_root_rot
40.1,24.9,6.37,1029.2,42.8,47.9,43.6,rhizoctonia_root_rot
57.6,26.0,6.49,1050.5,38.3,39.3,34.1,rhizoctonia_root_rot
44.5,26.6,6.32,1130.1,36.6,39.1,38.2,rhizoctonia_root_rot
49.9,27.7,5.92,993.0,43.3,42.8,38.4,rhizoctonia_root_rot
48.9,27.1,6.43,887.8,42.2,48.0,41.5,rhizoctonia_root_rot
46.6,26.3,6.09,1012.9,38.7,32.6,47.9,rhizoctonia_root_rot
46.0,27.2,6.27,1199.6,44.3,34.3,33.9,rhizoctonia_root_rot
52.4,29.8,5.86,789.2,47.7,37.8,33.3,rhizoctonia_root_rot
42.3,28.8,6.27,996.7,49.7,47.8,39.2,rhizoctonia_root_rot
47.6,25.1,5.87,1034.2,42.8,36.2,41.8,rhizoctonia_root_rot
45.3,24.3,6.12,1073.8,45.1,30.8,32.9,rhizoctonia_root_rot
49.0,25.0,6.46,788.1,33.8,44.0,44.9,rhizoctonia_root_rot
44.7,28.7,6.04,867.0,40.5,39.9,43.1,rhizoctonia_root_rot
56.1,24.3,5.96,801.5,34.3,39.7,46.8,rhizoctonia_root_rot
53.1,28.3,6.05,893.8,34.9,40.5,48.2,rhizoctonia_root_rot
55.2,26.2,6.14,958.0,30.6,49.3,32.5,rhizoctonia_root_rot
42.7,24.3,6.04,904.2,32.5,49.8,39.0,rhizoctonia_root_rot
56.4,28.8,6.35,775.0,34.7,42.8,48.4,rhizoctonia_root_rot
46.5,27.4,6.08,1032.2,41.7,48.0,43.2,rhizoctonia_root_rot
41.6,27.9,5.96,760.8,39.3,38.4,42.1,rhizoctonia_root_rot
55.5,27.4,6.46,1079.4,34.1,40.7,49.5,rhizoctonia_root_rot
50.2,26.0,5.85,917.5,45.8,45.6,40.3,rhizoctonia_root_rot
46.9,24.1,6.4,786.3,39.4,37.2,48.2,rhizoctonia_root_rot
47.4,28.6,6.18,878.3,33.6,34.3,36.8,rhizoctonia_root_rot
45.9,26.1,6.15,925.6,39.9,40.8,37.0,rhizoctonia_root_rot
57.1,25.3,6.49,1179.5,34.6,40.8,37.3,rhizoctonia_root_rot
41.9,25.8,6.5,1079.1,33.2,44.2,43.0,rhizoctonia_root_rot
47.4,29.8,5.87,729.1,47.7,33.1,38.7,rhizoctonia_root_rot
55.7,26.2,6.25,844.8,36.7,34.1,35.6,rhizoctonia_root_rot
48.8,25.5,5.98,1138.2,47.9,38.7,37.7,rhizoctonia_root_rot
51.5,25.7,6.1,816.2,46.7,40.9,46.5,rhizoctonia_root_rot
48.1,25.0,5.95,923.2,39.8,30.8,34.9,rhizoctonia_root_rot
52.1,24.9,6.02,753.3,40.0,46.5,47.8,rhizoctonia_root_rot
43.9,26.8,6.14,1040.0,36.4,46.5,48.5,rhizoctonia_root_rot
44.8,27.5,6.49,849.5,47.6,39.9,37.1,rhizoctonia_root_rot
59.3,26.5,5.88,897.0,36.7,38.8,35.6,rhizoctonia_root_rot
58.0,26.4,6.32,742.8,35.5,45.7,49.7,rhizoctonia_root_rot
58.3,27.2,6.45,781.9,47.9,45.1,33.8,rhizoctonia_root_rot
47.2,29.2,6.48,881.2,31.9,43.2,37.8,rhizoctonia_root_rot
58.6,28.5,6.06,876.4,31.2,40.1,40.5,rhizoctonia_root_rot
41.2,29.3,6.4,1035.8,47.2,49.9,36.8,rhizoctonia_root_rot
40.3,26.1,6.37,1051.5,41.0,30.3,45.7,rhizoctonia_root_rot
53.5,24.4,6.18,924.7,38.1,40.6,47.5,rhizoctonia_root_rot
56.2,26.0,6.39,762.7,30.7,35.1,39.3,rhizoctonia_root_rot
41.0,29.3,6.41,828.4,38.9,30.3,33.7,rhizoctonia_root_rot
51.6,25.1,6.34,711.2,32.0,33.6,42.3,rhizoctonia_root_rot
57.2,27.4,6.4,1109.1,39.1,30.1,49.5,rhizoctonia_root_rot
55.9,29.2,6.28,804.3,48.9,32.7,33.2,rhizoctonia_root_rot
50.1,25.2,6.3,786.8,39.8,49.5,30.1,rhizoctonia_root_rot
43.5,28.4,6.3,891.5,47.7,42.3,39.0,rhizoctonia_root_rot
40.2,29.5,6.26,1170.2,37.0,34.8,45.0,rhizoctonia_root_rot
51.5,27.3,6.04,810.2,42.0,38.1,31.0,rhizoctonia_root_rot
42.1,25.0,6.09,818.3,48.7,46.0,45.6,rhizoctonia_root_rot
49.2,28.7,6.07,752.3,49.9,45.0,48.0,rhizoctonia_root_rot
44.0,28.8,6.41,743.9,45.1,33.5,40.7,rhizoctonia_root_rot
50.4,27.1,6.06,1173.5,43.1,39.1,38.1,rhizoctonia_root_rot
48.3,24.1,5.85,987.4,34.2,43.3,42.3,rhizoctonia_root_rot
51.3,27.7,6.23,785.0,34.2,48.1,37.5,rhizoctonia_root_rot
52.6,24.5,5.91,1158.7,36.0,36.5,46.5,rhizoctonia_root_rot
44.2,24.3,6.03,1151.6,32.1,43.4,47.8,rhizoctonia_root_rot
44.9,25.3,6.2,794.1,35.5,44.2,34.4,rhizoctonia_root_rot
40.7,27.9,5.99,1088.8,44.4,45.2,43.3,rhizoctonia_root_rot
51.4,24.3,6.15,762.1,34.2,47.7,47.5,rhizoctonia_root_rot
57.2,24.0,6.16,1137.4,40.8,34.2,43.4,rhizoctonia_root_rot
51.5,29.6,5.94,837.8,30.2,38.8,44.9,rhizoctonia_root_rot
53.2,27.3,6.03,954.7,33.3,42.8,33.2,rhizoctonia_root_rot
47.7,24.4,6.24,975.1,48.7,36.7,44.0,rhizoctonia_root_rot
55.3,28.8,6.03,1036.9,34.5,33.1,43.7,rhizoctonia_root_rot
45.6,29.3,5.89,985.9,32.8,45.7,39.6,rhizoctonia_root_rot
51.6,27.9,6.0,1009.0,45.3,49.1,30.6,rhizoctonia_root_rot
44.1,25.5,6.24,750.9,33.9,37.8,49.0,rhizoctonia_root_rot
53.7,24.5,5.9,1165.7,46.2,44.9,38.8,rhizoctonia_root_rot
53.9,28.0,5.9,983.5,33.1,40.4,30.4,rhizoctonia_root_rot
47.0,27.6,6.3,1029.2,33.7,37.2,42.0,rhizoctonia_root_rot
51.2,28.4,5.93,1137.1,44.8,48.0,32.8,rhizoctonia_root_rot
45.7,28.5,5.92,971.3,34.7,47.1,46.4,rhizoctonia_root_rot
43.2,25.2,6.01,1194.9,47.2,41.7,40.3,rhizoctonia_root_rot
44.7,27.9,6.18,586.3,37.4,49.0,32.2,crown_rot
41.0,22.3,5.65,548.0,47.8,40.5,32.9,crown_rot
40.1,24.1,5.86,722.1,37.6,37.6,30.6,crown_rot
40.7,27.3,6.36,840.1,30.1,37.0,33.9,crown_rot
47.5,26.9,6.13,824.7,46.1,46.5,30.0,crown_rot
44.0,24.0,5.86,750.0,41.6,43.7,49.6,crown_rot
35.8,26.9,6.39,602.8,40.5,36.5,36.8,crown_rot
39.1,24.6,5.53,676.1,49.5,39.3,34.2,crown_rot
52.7,22.6,5.89,543.6,31.9,46.1,34.4,crown_rot
35.7,22.5,6.11,612.6,34.5,32.1,37.6,crown_rot
50.4,25.1,5.76,730.3,36.9,41.7,42.0,crown_rot
36.9,24.7,5.84,660.8,48.4,48.3,38.5,crown_rot
38.7,24.5,6.18,898.9,35.4,43.2,42.6,crown_rot
40.8,27.3,5.58,523.2,39.8,37.1,30.3,crown_rot
41.1,26.4,6.17,758.7,33.8,49.4,40.2,crown_rot
41.4,25.4,6.48,765.1,41.9,40.7,33.3,crown_rot
45.1,22.9,6.35,618.8,42.2,42.8,35.6,crown_rot
39.8,22.2,5.96,679.6,42.5,31.8,35.0,crown_rot
51.2,26.8,6.39,650.9,40.5,42.6,37.4,crown_rot
52.7,24.5,5.96,674.6,35.7,43.2,39.5,crown_rot
37.6,27.5,5.76,823.1,30.5,44.1,31.8,crown_rot
38.7,26.1,5.55,802.4,45.0,46.2,30.8,crown_rot
40.5,25.2,5.71,838.9,43.4,41.6,44.8,crown_rot
52.9,23.3,5.91,761.5,48.3,43.0,45.8,crown_rot
52.8,23.8,6.24,814.5,35.8,41.8,37.3,crown_rot
39.5,22.6,6.02,749.6,45.3,41.1,41.5,crown_rot
40.0,22.1,5.92,637.4,37.6,45.7,46.5,crown_rot
55.0,23.4,6.42,744.4,34.7,48.1,49.9,crown_rot
40.4,26.1,6.01,692.0,40.2,33.0,49.6,crown_rot
45.9,27.7,5.97,805.1,49.3,34.2,46.3,crown_rot
53.0,27.0,6.2,842.2,46.0,31.8,33.0,crown_rot
38.9,25.5,6.1,775.9,40.5,30.8,37.7,crown_rot
51.2,25.7,6.31,866.2,49.1,42.6,44.1,crown_rot
44.5,24.7,5.58,612.4,42.7,35.9,48.5,crown_rot
48.9,27.7,6.13,838.0,30.1,39.3,41.6,crown_rot
48.3,26.3,6.0,541.8,39.0,43.1,36.5,crown_rot
52.3,25.8,6.06,679.4,39.9,37.9,47.6,crown_rot
48.6,27.9,6.28,626.9,37.2,41.7,41.1,crown_rot
40.0,23.1,6.14,520.7,45.1,35.8,35.0,crown_rot
48.7,23.4,5.71,759.9,43.2,36.9,39.9,crown_rot
51.7,23.5,6.3,789.4,40.0,43.9,34.9,crown_rot
36.8,22.1,5.77,561.0,44.5,37.8,34.7,crown_rot
38.3,22.2,6.44,701.5,35.3,35.0,34.8,crown_rot
50.1,22.8,6.46,776.1,50.0,40.7,44.9,crown_rot
54.4,24.3,5.89,626.3,44.7,33.1,40.7,crown_rot
40.1,24.5,5.87,611.4,44.2,44.5,31.7,crown_rot
46.7,22.7,5.79,758.8,42.2,47.6,43.6,crown_rot
46.9,23.6,6.13,843.8,32.6,47.7,36.4,crown_rot
38.0,24.1,5.71,658.4,30.6,42.3,38.4,crown_rot
35.8,27.6,6.48,771.0,44.8,47.9,47.2,crown_rot
35.3,23.5,5.8,640.0,45.2,39.6,41.2,crown_rot
48.0,22.7,6.21,670.2,32.1,45.6,36.1,crown_rot
42.7,22.2,5.68,698.9,47.2,43.6,46.6,crown_rot
49.6,26.0,6.18,811.8,31.4,45.9,38.6,crown_rot
40.6,26.0,6.07,837.2,42.8,38.6,44.7,crown_rot
45.0,23.3,5.87,644.2,32.4,37.2,41.8,crown_rot
54.8,24.6,5.69,708.6,39.2,30.9,47.7,crown_rot
48.9,22.2,6.43,542.8,41.8,34.6,30.9,crown_rot
51.8,26.7,6.07,566.4,40.7,44.1,35.4,crown_rot
41.7,24.2,6.1,750.3,31.2,31.3,31.6,crown_rot
39.4,24.6,5.61,589.4,34.7,45.3,37.1,crown_rot
38.5,27.8,6.35,635.9,39.9,44.2,45.0,crown_rot
48.9,26.6,6.08,866.8,36.1,44.2,35.2,crown_rot
38.6,26.3,6.12,621.1,42.6,38.7,39.3,crown_rot
54.8,24.3,5.51,602.1,44.4,33.6,45.2,crown_rot
37.5,27.0,6.27,743.1,46.7,40.6,34.0,crown_rot
44.5,22.6,5.84,649.4,49.9,47.6,37.5,crown_rot
44.8,25.7,5.9,753.4,42.1,48.3,41.1,crown_rot
47.3,26.8,6.16,779.2,44.0,34.4,32.7,crown_rot
37.1,26.2,6.15,506.9,39.3,36.0,47.1,crown_rot
51.7,24.1,6.38,526.9,32.0,39.2,46.3,crown_rot
46.9,25.8,6.06,555.6,43.4,49.7,44.9,crown_rot
52.4,26.5,5.75,626.6,46.8,46.2,44.6,crown_rot
44.8,24.4,6.0,677.0,43.9,39.8,43.8,crown_rot
39.7,27.8,5.62,658.5,30.1,47.8,41.4,crown_rot
38.6,26.7,6.28,713.2,34.9,46.4,48.1,crown_rot
39.1,23.6,5.74,594.1,46.6,38.9,30.4,crown_rot
51.8,25.0,6.31,660.1,37.7,49.3,36.2,crown_rot
52.0,24.9,5.63,621.2,43.6,41.9,39.4,crown_rot
41.2,26.3,6.29,507.6,36.9,36.4,30.2,crown_rot
40.9,26.9,5.94,659.2,36.2,42.3,43.5,crown_rot
50.6,22.8,6.06,727.4,37.8,36.3,34.5,crown_rot
45.9,23.9,5.61,747.8,34.6,31.8,37.8,crown_rot
39.2,22.9,5.82,856.5,43.3,40.5,45.9,crown_rot
43.7,22.1,5.56,759.5,42.5,36.8,40.5,crown_rot
38.9,24.5,6.46,512.1,44.4,40.9,34.8,crown_rot
42.3,23.8,5.96,816.6,41.6,37.9,34.2,crown_rot
42.8,24.0,6.27,503.8,31.0,38.4,34.7,crown_rot
47.4,26.3,6.37,796.9,48.6,49.7,47.7,crown_rot
49.5,27.1,5.72,659.7,41.2,47.4,49.6,crown_rot
49.2,25.0,6.47,879.3,43.7,35.3,43.3,crown_rot
53.0,26.0,5.99,727.0,32.1,36.5,38.2,crown_rot
47.8,23.1,6.32,523.4,44.9,41.6,32.1,crown_rot
54.1,23.1,6.07,764.7,41.8,43.5,43.0,crown_rot
46.2,27.8,5.5,636.3,32.0,42.7,36.0,crown_rot
48.1,24.6,6.21,621.0,44.7,43.8,35.6,crown_rot
42.8,27.0,5.97,795.3,44.4,32.4,45.6,crown_rot
38.9,27.2,5.84,654.5,45.0,38.8,39.8,crown_rot
51.8,22.1,5.92,663.8,46.6,48.1,46.5,crown_rot
43.1,25.3,6.49,608.4,47.7,46.8,44.9,crown_rot
38.6,22.8,5.69,641.6,41.5,38.5,38.6,crown_rot
46.6,26.5,6.47,596.3,47.0,44.1,31.5,crown_rot
44.5,26.7,6.37,679.1,36.8,35.1,46.7,crown_rot
48.4,26.5,5.92,551.0,40.2,37.1,32.2,crown_rot
53.6,25.8,5.66,599.5,37.4,46.1,36.5,crown_rot
41.8,27.6,6.28,748.0,49.9,32.7,49.0,crown_rot
42.7,26.2,5.79,812.3,39.2,49.0,42.7,crown_rot
52.9,23.6,6.22,750.7,39.5,43.4,45.4,crown_rot
48.6,27.3,6.03,693.2,34.7,47.8,47.2,crown_rot
42.5,23.9,6.39,879.1,31.1,31.8,31.2,crown_rot
51.3,25.0,6.34,723.0,46.1,43.4,37.2,crown_rot
50.4,23.9,5.71,641.8,35.1,30.5,34.1,crown_rot
35.2,22.7,5.79,619.6,37.4,46.5,48.9,crown_rot
47.1,25.1,5.75,640.8,40.9,40.4,45.1,crown_rot
45.2,22.1,5.71,816.4,42.4,42.4,37.7,crown_rot
50.0,22.7,5.7,698.6,40.7,36.9,46.7,crown_rot
39.7,22.4,5.86,662.6,48.7,43.6,44.0,crown_rot
53.2,22.9,6.22,595.1,33.0,33.7,45.2,crown_rot
36.4,24.5,5.8,510.9,33.9,45.2,47.2,crown_rot
36.3,27.1,5.73,893.4,36.7,47.9,35.1,crown_rot
44.9,23.1,5.82,705.8,32.9,38.6,40.9,crown_rot
39.8,27.1,5.87,616.3,38.9,42.3,36.4,crown_rot
41.9,25.1,5.55,609.7,45.1,47.9,42.8,crown_rot
48.2,25.3,6.04,562.6,39.7,30.1,33.7,crown_rot
35.4,23.8,5.81,708.5,43.6,44.4,41.4,crown_rot
42.1,26.2,5.64,637.1,47.5,43.1,33.7,crown_rot
37.4,26.5,6.08,896.3,32.2,37.2,32.5,crown_rot
46.8,24.1,6.21,745.9,43.2,30.6,30.8,crown_rot
44.4,24.6,5.65,503.5,42.3,44.8,48.4,crown_rot
43.6,25.6,6.33,767.5,34.4,36.6,35.2,crown_rot
37.4,25.8,5.56,684.5,48.7,43.7,36.5,crown_rot
52.3,22.0,5.83,665.2,33.7,41.8,46.5,crown_rot
35.6,25.3,6.42,635.5,49.7,39.4,40.7,crown_rot
35.6,24.0,5.86,622.5,37.5,32.1,42.7,crown_rot
42.4,24.5,6.3,621.2,38.9,41.6,40.2,crown_rot
49.1,28.0,5.69,839.2,31.5,37.2,30.7,crown_rot
41.6,27.2,6.04,885.5,41.0,33.1,39.1,crown_rot
52.8,26.3,5.61,593.4,38.2,41.8,33.8,crown_rot
45.1,22.0,6.08,783.6,49.3,39.5,32.0,crown_rot
38.3,22.4,6.21,737.7,45.8,39.5,47.7,crown_rot
39.9,26.3,6.06,888.3,39.5,34.6,32.6,crown_rot
40.2,27.9,6.37,723.1,32.7,35.7,42.9,crown_rot
46.1,24.8,5.67,635.6,37.8,31.6,37.6,crown_rot
52.8,22.3,6.26,732.0,43.2,33.9,38.1,crown_rot
49.7,27.0,5.73,776.4,42.5,43.6,33.7,crown_rot
53.2,23.6,6.06,865.3,30.6,45.1,45.7,crown_rot
54.6,26.7,5.55,757.0,38.5,48.3,49.4,crown_rot
37.1,25.2,5.74,758.4,43.0,34.9,44.1,crown_rot
37.9,22.7,6.16,529.5,35.2,48.6,48.6,crown_rot
46.7,27.7,6.26,702.7,36.2,30.0,43.8,crown_rot
39.8,27.7,5.96,620.1,40.6,39.9,42.9,crown_rot
40.1,23.2,6.01,866.7,39.0,41.8,49.7,crown_rot
44.7,27.9,6.22,748.7,31.9,31.5,49.1,crown_rot
38.8,28.0,6.01,897.3,38.1,42.9,47.6,crown_rot
41.3,22.0,5.75,706.1,34.2,47.1,44.5,crown_rot
37.3,26.3,6.1,535.4,33.4,31.1,41.7,crown_rot
50.3,22.5,6.23,788.2,46.4,42.0,48.1,crown_rot
47.5,27.8,5.55,811.0,33.6,47.6,43.0,crown_rot
45.5,23.0,6.43,621.5,40.5,43.4,46.5,crown_rot
37.5,26.7,5.56,780.8,49.6,49.9,48.9,crown_rot
46.7,26.1,6.2,895.2,44.3,43.0,35.6,crown_rot
47.9,23.5,5.57,519.3,46.8,41.0,49.8,crown_rot
40.2,24.9,5.63,517.0,32.2,41.8,36.3,crown_rot
38.2,25.9,5.75,881.6,47.7,31.8,49.4,crown_rot
46.6,23.6,5.62,543.5,43.5,37.9,41.3,crown_rot
50.9,25.2,6.08,609.5,49.7,42.9,31.0,crown_rot
36.5,22.2,6.11,690.4,48.0,45.6,34.1,crown_rot
49.1,27.5,5.89,846.9,34.3,47.9,39.5,crown_rot
43.1,22.0,6.44,647.5,37.3,40.1,48.9,crown_rot
39.7,22.1,6.26,858.6,30.3,32.1,35.9,crown_rot
50.0,26.7,5.81,540.6,32.2,40.1,34.9,crown_rot
43.0,24.3,6.13,875.8,36.8,32.6,44.0,crown_rot
42.5,22.9,6.35,587.5,42.3,30.7,49.6,crown_rot
35.2,25.4,5.92,832.4,36.4,44.9,46.3,crown_rot
41.1,25.2,5.96,633.6,45.9,31.6,49.7,crown_rot
43.2,22.8,6.38,587.8,41.5,46.3,31.8,crown_rot
38.4,25.5,6.46,866.9,43.8,44.0,35.3,crown_rot
43.6,26.4,5.9,633.1,34.7,37.8,40.0,crown_rot
47.4,27.9,6.18,743.3,40.0,47.8,47.1,crown_rot
50.6,23.2,6.26,848.7,44.8,32.9,46.7,crown_rot
45.4,23.8,5.68,663.3,30.0,49.2,47.2,crown_rot
46.6,25.3,5.92,596.8,44.3,48.0,47.4,crown_rot
41.2,23.3,6.33,870.8,36.8,37.2,42.2,crown_rot
46.9,24.5,6.32,866.9,31.0,46.7,44.7,crown_rot
44.3,25.5,5.57,770.9,34.0,42.3,35.3,crown_rot
39.1,23.6,6.25,824.2,37.4,36.5,31.4,crown_rot
37.5,27.6,5.59,502.6,45.4,49.4,35.5,crown_rot
48.7,27.1,5.52,598.1,36.6,47.0,42.1,crown_rot
44.2,28.0,6.38,705.6,37.2,37.5,49.4,crown_rot
35.2,25.4,6.16,735.3,32.3,30.6,30.9,crown_rot
35.0,26.4,5.81,808.4,46.8,31.7,41.8,crown_rot
41.5,24.4,5.66,899.9,44.9,31.1,43.8,crown_rot
45.3,23.4,5.56,558.7,36.2,44.5,33.3,crown_rot
48.9,24.6,6.35,716.7,39.1,38.2,48.6,crown_rot
52.9,24.4,5.98,715.2,31.9,45.2,30.1,crown_rot
36.7,22.7,6.11,517.1,40.7,33.5,45.1,crown_rot
38.2,26.7,6.32,560.5,37.0,30.2,40.5,crown_rot
47.5,25.3,5.71,517.3,47.2,32.3,45.7,crown_rot
39.0,23.8,6.38,632.2,45.8,47.9,49.3,crown_rot
51.9,23.3,6.19,503.6,46.5,38.5,46.5,crown_rot
74.8,20.1,5.5,1426.1,30.2,37.9,30.7,phytophthora_root_rot
63.3,24.4,5.77,1303.3,26.7,34.4,37.7,phytophthora_root_rot
64.0,20.7,5.07,1434.8,31.6,20.6,33.0,phytophthora_root_rot
72.7,26.4,5.32,1061.7,28.7,25.1,36.6,phytophthora_root_rot
79.5,24.5,6.07,1230.3,29.4,20.2,38.4,phytophthora_root_rot
66.6,22.0,5.13,1522.4,22.0,35.7,20.8,phytophthora_root_rot
74.5,25.5,6.31,1142.3,31.4,33.9,21.5,phytophthora_root_rot
60.6,27.2,6.48,1193.5,28.8,28.3,35.3,phytophthora_root_rot
79.0,29.1,5.21,1413.0,38.7,40.0,21.8,phytophthora_root_rot
77.6,28.8,5.09,1505.2,22.5,26.6,38.1,phytophthora_root_rot
64.6,23.0,5.23,1201.7,23.1,23.5,30.2,phytophthora_root_rot
63.6,23.0,5.25,1442.3,38.2,22.1,28.7,phytophthora_root_rot
75.1,20.5,5.04,1036.2,39.8,22.3,28.2,phytophthora_root_rot
73.9,24.6,5.93,1439.5,25.1,22.5,22.1,phytophthora_root_rot
78.5,23.0,5.4,1121.4,22.9,23.9,29.3,phytophthora_root_rot
64.0,26.0,5.6,1250.1,27.0,31.5,30.2,phytophthora_root_rot
68.7,22.4,5.49,1339.0,29.5,20.2,22.2,phytophthora_root_rot
71.0,20.8,5.73,1403.4,32.4,30.8,22.3,phytophthora_root_rot
63.6,28.7,6.33,1346.5,22.4,24.1,28.4,phytophthora_root_rot
66.9,27.7,6.01,1231.9,26.1,38.1,38.8,phytophthora_root_rot
64.7,21.2,5.73,1161.1,26.7,28.8,23.3,phytophthora_root_rot
71.2,21.9,6.24,1458.4,20.2,34.4,26.0,phytophthora_root_rot
61.5,24.1,5.57,1396.6,36.6,30.6,34.0,phytophthora_root_rot
73.4,21.1,5.64,1443.9,39.0,29.9,26.0,phytophthora_root_rot
75.5,20.1,5.3,1127.5,23.1,37.7,32.6,phytophthora_root_rot
61.5,20.3,6.33,1313.5,28.8,28.3,33.4,phytophthora_root_rot
70.9,29.3,5.45,1357.8,21.9,36.7,32.7,phytophthora_root_rot
70.6,22.1,6.01,1449.5,23.0,29.3,28.7,phytophthora_root_rot
72.8,28.8,6.48,1106.2,23.1,31.3,28.1,phytophthora_root_rot
78.4,22.7,6.15,1313.6,24.9,36.9,22.2,phytophthora_root_rot
63.2,28.7,5.32,1039.5,31.8,20.6,29.3,phytophthora_root_rot
63.0,22.1,5.92,1250.1,39.2,20.3,26.2,phytophthora_root_rot
71.7,26.2,5.91,1386.8,36.1,39.8,28.2,phytophthora_root_rot
63.6,23.4,5.69,1362.7,39.2,29.1,25.5,phytophthora_root_rot
79.1,27.0,5.69,1173.2,29.3,36.1,29.2,phytophthora_root_rot
69.8,25.8,6.32,1016.0,29.3,32.7,29.0,phytophthora_root_rot
72.3,24.2,5.96,1570.0,22.6,25.0,23.1,phytophthora_root_rot
75.8,24.2,5.31,1112.1,39.0,34.2,24.6,phytophthora_root_rot
65.9,29.1,6.29,1085.8,22.8,21.9,20.7,phytophthora_root_rot
74.0,25.7,5.92,1241.4,31.4,24.6,23.7,phytophthora_root_rot
68.1,20.2,5.32,1381.9,37.3,29.8,35.7,phytophthora_root_rot
62.8,27.1,5.92,1142.8,23.7,22.0,37.4,phytophthora_root_rot
70.3,26.0,5.64,1543.4,29.8,37.9,26.0,phytophthora_root_rot
76.8,24.7,5.75,1093.2,34.2,33.0,33.4,phytophthora_root_rot
68.0,24.4,5.93,1017.5,36.1,35.4,38.1,phytophthora_root_rot
71.4,24.7,5.3,1258.7,23.5,35.7,32.6,phytophthora_root_rot
73.6,22.2,6.31,1358.8,31.4,28.5,28.9,phytophthora_root_rot
69.0,23.5,5.14,1374.4,20.1,35.0,27.5,phytophthora_root_rot
64.5,28.2,5.91,1186.9,34.3,20.4,29.6,phytophthora_root_rot
65.6,29.5,5.35,1566.2,37.0,29.9,38.2,phytophthora_root_rot
70.9,21.1,5.59,1549.3,24.8,23.4,36.0,phytophthora_root_rot
74.0,29.4,5.84,1524.1,20.9,21.5,25.3,phytophthora_root_rot
64.3,26.4,6.04,1427.0,27.5,34.0,22.7,phytophthora_root_rot
70.0,23.7,5.08,1457.1,20.1,26.4,29.0,phytophthora_root_rot
64.8,20.5,5.81,1047.9,33.1,38.0,33.3,phytophthora_root_rot
66.6,28.0,5.81,1538.7,29.6,35.4,37.4,phytophthora_root_rot
66.4,29.8,6.24,1538.1,20.1,30.0,20.2,phytophthora_root_rot
64.7,26.4,6.45,1392.0,39.4,38.5,39.4,phytophthora_root_rot
60.5,22.1,6.13,1329.5,32.4,30.8,22.5,phytophthora_root_rot
75.5,25.2,5.19,1523.2,30.9,31.0,34.6,phytophthora_root_rot
72.5,25.6,5.07,1465.4,38.6,31.3,25.7,phytophthora_root_rot
61.5,22.8,5.27,1472.0,36.1,24.1,29.6,phytophthora_root_rot
77.3,26.3,5.38,1362.5,26.9,28.5,22.8,phytophthora_root_rot
78.2,24.9,6.02,1498.5,27.8,37.3,37.5,phytophthora_root_rot
72.7,29.5,5.96,1410.1,39.7,39.4,33.6,phytophthora_root_rot
67.9,29.7,5.34,1177.0,25.0,27.2,25.8,phytophthora_root_rot
70.9,28.7,5.9,1493.9,25.7,33.7,27.8,phytophthora_root_rot
72.2,25.4,5.72,1505.0,30.9,21.8,37.5,phytophthora_root_rot
74.1,26.5,5.79,1095.6,21.9,38.5,36.3,phytophthora_root_rot
62.9,26.2,6.35,1331.6,22.1,31.4,31.9,phytophthora_root_rot
68.5,22.9,6.27,1419.7,22.1,32.8,28.1,phytophthora_root_rot
62.7,27.5,5.03,1034.1,39.8,20.2,34.8,phytophthora_root_rot
78.7,24.7,5.83,1156.4,26.6,21.0,24.7,phytophthora_root_rot
72.0,24.0,5.7,1008.9,27.4,21.4,20.2,phytophthora_root_rot
76.8,21.3,5.74,1355.4,32.6,24.7,27.5,phytophthora_root_rot
78.1,26.1,5.54,1108.5,25.7,28.0,26.0,phytophthora_root_rot
71.4,20.0,6.15,1530.7,29.3,31.1,22.9,phytophthora_root_rot
78.3,26.4,6.26,1471.2,23.7,37.1,24.2,phytophthora_root_rot
62.0,28.3,5.78,1402.4,25.4,23.2,32.6,phytophthora_root_rot
61.8,25.6,5.03,1486.7,24.6,23.1,21.0,phytophthora_root_rot
75.6,20.3,5.49,1112.6,30.0,21.6,28.1,phytophthora_root_rot
68.1,23.8,5.56,1591.1,36.1,30.5,20.9,phytophthora_root_rot
67.6,20.8,6.49,1055.0,28.9,34.7,32.1,phytophthora_root_rot
66.9,25.5,5.68,1213.2,32.5,26.9,21.0,phytophthora_root_rot
63.4,27.5,6.09,1230.9,20.4,23.6,36.7,phytophthora_root_rot
65.9,27.1,6.31,1596.6,36.3,39.0,28.0,phytophthora_root_rot
61.9,29.3,5.47,1059.3,24.2,29.5,24.1,phytophthora_root_rot
75.0,29.6,6.01,1396.5,24.1,20.8,21.8,phytophthora_root_rot
72.9,29.8,5.97,1108.5,27.8,36.7,22.5,phytophthora_root_rot
78.1,21.5,5.35,1226.0,24.0,22.7,32.0,phytophthora_root_rot
79.2,29.6,5.7,1472.1,21.7,37.1,39.6,phytophthora_root_rot
79.8,28.2,5.81,1406.6,24.5,21.6,31.2,phytophthora_root_rot
65.0,20.2,5.37,1265.1,25.4,38.8,37.6,phytophthora_root_rot
65.8,22.2,6.28,1413.5,35.5,34.0,30.6,phytophthora_root_rot
73.8,22.1,6.0,1547.4,35.2,31.6,39.9,phytophthora_root_rot
