moisture,temperature,ph,ec,nitrogen,phosphorus,potassium,disease
76.4,29.5,5.74,1067.7,12.6,23.5,28.5,bacterial_soft_rot
88.7,23.4,6.07,959.4,28.4,22.1,20.3,bacterial_soft_rot
78.0,25.9,5.58,1339.1,13.3,21.8,33.2,bacterial_soft_rot
79.1,27.3,5.43,1162.6,14.0,34.4,39.8,bacterial_soft_rot
72.9,28.5,6.17,1216.1,20.6,30.9,26.9,bacterial_soft_rot
88.3,24.6,5.97,1162.0,22.1,39.8,21.8,bacterial_soft_rot
89.6,26.4,5.45,1367.9,23.2,30.2,29.8,bacterial_soft_rot
77.7,28.8,5.53,1172.0,25.8,23.8,32.1,bacterial_soft_rot
75.0,26.0,5.36,1125.7,11.1,27.5,29.0,bacterial_soft_rot
81.5,24.9,5.43,1299.3,19.7,34.4,37.3,bacterial_soft_rot
76.3,27.5,5.29,926.1,20.8,31.0,20.9,bacterial_soft_rot
89.6,22.9,5.41,986.4,25.0,30.0,20.1,bacterial_soft_rot
79.7,27.7,5.46,1227.8,29.8,21.6,27.3,bacterial_soft_rot
87.9,26.5,5.94,1343.5,28.0,27.3,33.7,bacterial_soft_rot
71.1,23.8,5.27,1222.9,11.3,37.6,36.8,bacterial_soft_rot
86.5,24.8,6.14,1105.6,14.5,24.8,33.9,bacterial_soft_rot
81.8,26.5,5.83,1100.2,27.1,25.3,39.5,bacterial_soft_rot
83.7,29.3,5.37,1314.6,14.8,30.1,31.0,bacterial_soft_rot
81.1,27.6,5.62,1105.1,17.2,23.3,33.3,bacterial_soft_rot
87.9,29.6,5.35,941.1,12.2,24.1,29.2,bacterial_soft_rot
72.9,24.5,5.71,1174.2,16.8,31.1,22.9,bacterial_soft_rot
70.5,22.5,5.4,1361.2,23.4,25.8,23.4,bacterial_soft_rot
90.0,26.6,5.82,1193.1,10.5,29.0,34.9,bacterial_soft_rot
86.2,24.7,5.52,1205.5,26.8,34.2,30.1,bacterial_soft_rot
75.6,26.4,5.36,1180.2,16.6,20.4,31.7,bacterial_soft_rot
79.4,28.6,5.43,1043.6,16.7,32.0,32.2,bacterial_soft_rot
87.4,22.6,5.83,1356.2,11.0,38.0,27.8,bacterial_soft_rot
73.7,24.8,5.69,1190.5,15.2,21.2,20.4,bacterial_soft_rot
79.3,29.1,5.2,1332.4,23.5,31.8,37.2,bacterial_soft_rot
84.9,26.0,5.59,918.4,18.9,39.0,36.6,bacterial_soft_rot
76.8,24.4,5.26,999.3,21.3,29.2,22.0,bacterial_soft_rot
84.1,25.5,5.38,915.7,28.4,26.1,28.7,bacterial_soft_rot
79.5,23.7,5.78,1160.8,13.0,31.6,29.7,bacterial_soft_rot
89.9,28.5,5.95,1246.0,29.6,28.4,28.8,bacterial_soft_rot
87.4,22.6,5.73,1004.5,16.7,28.8,21.2,bacterial_soft_rot
83.9,26.3,5.29,1187.5,15.2,29.4,26.9,bacterial_soft_rot
77.9,28.1,5.4,1007.0,22.2,23.5,33.3,bacterial_soft_rot
73.5,27.0,5.59,1282.2,19.2,32.7,34.9,bacterial_soft_rot
73.0,28.8,5.97,1038.1,27.4,39.7,29.0,bacterial_soft_rot
76.9,23.2,5.95,1261.1,29.9,30.1,20.9,bacterial_soft_rot
88.0,24.1,6.2,1267.6,20.8,27.7,20.2,bacterial_soft_rot
89.2,25.8,5.88,1058.8,10.5,29.7,27.7,bacterial_soft_rot
86.3,25.3,5.9,1269.3,25.8,32.6,35.8,bacterial_soft_rot
76.0,27.1,5.77,1151.5,22.6,20.6,35.5,bacterial_soft_rot
77.9,22.8,6.05,1393.0,20.5,29.2,37.5,bacterial_soft_rot
88.5,25.0,5.37,1298.4,15.3,30.1,32.4,bacterial_soft_rot
77.2,24.6,5.43,1017.3,19.8,35.7,25.8,bacterial_soft_rot
75.8,25.7,5.53,1096.5,15.5,34.6,36.0,bacterial_soft_rot
85.3,28.0,5.94,1009.3,10.2,34.7,31.4,bacterial_soft_rot
86.2,24.0,5.81,1158.4,23.9,39.0,37.6,bacterial_soft_rot
72.9,29.9,5.36,1078.4,25.6,36.5,31.7,bacterial_soft_rot
76.1,28.8,5.95,1082.4,15.1,29.8,24.3,bacterial_soft_rot
71.6,27.5,5.41,907.6,25.1,36.3,27.5,bacterial_soft_rot
79.3,23.2,6.19,1105.6,14.2,30.7,29.6,bacterial_soft_rot
76.9,26.6,5.8,1173.2,12.6,29.8,30.6,bacterial_soft_rot
84.4,25.7,5.55,1000.1,24.2,36.0,30.9,bacterial_soft_rot
75.9,22.7,5.69,914.1,22.9,23.4,30.5,bacterial_soft_rot
72.2,27.4,5.36,1305.8,25.5,29.4,34.6,bacterial_soft_rot
85.6,29.5,5.71,1367.9,12.3,37.8,27.8,bacterial_soft_rot
71.6,22.2,5.36,1091.5,28.9,31.5,37.1,bacterial_soft_rot
84.2,29.7,6.08,1355.4,28.8,26.0,39.8,bacterial_soft_rot
85.9,28.0,6.08,918.7,22.6,24.4,29.6,bacterial_soft_rot
81.3,26.5,5.54,986.1,11.1,26.0,29.3,bacterial_soft_rot
70.7,23.1,5.41,1204.9,23.8,30.3,31.6,bacterial_soft_rot
72.3,28.2,5.56,963.5,22.9,34.2,22.7,bacterial_soft_rot
80.0,28.7,5.7,1106.7,23.7,36.8,36.6,bacterial_soft_rot
83.3,22.3,5.85,1092.5,26.6,29.0,24.5,bacterial_soft_rot
71.9,25.9,6.19,1090.2,19.0,37.8,36.3,bacterial_soft_rot
71.5,27.3,5.38,1143.4,27.7,36.9,37.5,bacterial_soft_rot
80.1,28.4,5.82,1282.3,24.2,29.0,36.1,bacterial_soft_rot
71.0,25.2,5.57,1308.2,16.0,37.2,24.5,bacterial_soft_rot
87.2,23.9,5.55,1387.8,21.1,31.4,35.9,bacterial_soft_rot
77.4,27.2,5.66,1355.3,23.2,37.2,39.4,bacterial_soft_rot
75.4,29.0,6.1,901.0,11.1,31.4,20.7,bacterial_soft_rot
87.3,22.5,5.4,1206.9,25.7,23.3,27.9,bacterial_soft_rot
88.2,26.7,5.55,1336.1,18.6,24.2,20.7,bacterial_soft_rot
72.4,25.7,5.45,1109.1,26.7,24.8,37.9,bacterial_soft_rot
89.9,29.9,5.86,974.1,20.5,39.7,22.3,bacterial_soft_rot
79.8,24.9,5.24,984.8,29.2,28.0,35.5,bacterial_soft_rot
74.3,29.3,5.2,1322.7,19.3,26.7,35.6,bacterial_soft_rot
73.7,27.2,5.73,1074.1,23.5,26.5,25.1,bacterial_soft_rot
82.8,24.3,5.56,997.2,27.1,32.9,32.2,bacterial_soft_rot
79.4,25.8,6.11,999.6,28.7,34.8,38.4,bacterial_soft_rot
74.3,28.7,5.37,952.4,15.4,25.6,32.5,bacterial_soft_rot
82.2,26.4,6.12,1178.9,17.8,26.6,31.6,bacterial_soft_rot
71.9,24.4,5.46,943.2,16.2,26.5,20.8,bacterial_soft_rot
74.5,29.9,5.85,1360.8,14.9,25.9,34.1,bacterial_soft_rot
70.7,22.1,5.24,995.4,14.5,33.7,28.9,bacterial_soft_rot
76.7,25.0,5.56,1372.7,22.7,31.7,23.5,bacterial_soft_rot
78.2,25.1,5.87,976.4,19.1,38.3,32.0,bacterial_soft_rot
77.2,26.5,5.21,985.8,21.0,34.1,25.9,bacterial_soft_rot
89.4,24.1,6.04,1223.8,17.1,22.9,26.7,bacterial_soft_rot
71.1,28.3,5.41,1029.1,12.5,30.1,35.2,bacterial_soft_rot
70.3,29.5,5.94,1356.0,18.8,23.6,26.6,bacterial_soft_rot
81.1,25.6,5.67,1108.3,19.7,37.6,22.1,bacterial_soft_rot
87.9,23.1,6.17,909.8,25.7,33.7,21.8,bacterial_soft_rot
80.7,29.0,5.74,1095.5,17.5,36.7,31.4,bacterial_soft_rot
71.7,22.2,5.9,1248.9,22.4,29.7,21.0,bacterial_soft_rot
77.2,23.0,6.18,1248.2,26.5,31.0,26.3,bacterial_soft_rot
82.7,25.5,5.57,1164.4,23.0,33.6,24.2,bacterial_soft_rot
81.1,22.8,5.87,1044.9,25.8,27.1,26.8,bacterial_soft_rot
73.9,24.9,5.63,1245.5,23.2,29.6,27.2,bacterial_soft_rot
71.8,27.9,5.38,900.2,17.4,24.1,20.8,bacterial_soft_rot
80.4,29.3,5.41,1034.3,15.8,30.2,34.3,bacterial_soft_rot
80.7,22.4,5.53,1330.0,14.8,24.8,28.7,bacterial_soft_rot
82.6,26.6,5.73,1243.7,28.1,21.8,32.4,bacterial_soft_rot
89.5,27.7,5.62,1249.5,23.8,33.5,39.6,bacterial_soft_rot
73.1,26.6,5.98,1337.1,26.2,20.7,32.3,bacterial_soft_rot
76.1,23.3,5.27,1044.8,25.0,39.4,38.0,bacterial_soft_rot
86.6,28.0,5.68,1229.0,21.7,33.8,38.6,bacterial_soft_rot
86.9,27.8,6.16,1005.7,16.3,31.1,25.7,bacterial_soft_rot
78.9,27.2,5.6,1126.9,20.7,35.4,37.6,bacterial_soft_rot
71.1,23.1,5.42,957.7,12.0,33.2,36.1,bacterial_soft_rot
86.5,23.7,5.6,1183.3,29.5,31.8,28.6,bacterial_soft_rot
89.6,29.3,6.11,1218.3,17.6,22.1,39.3,bacterial_soft_rot
74.2,22.3,5.46,1236.5,25.6,38.1,20.4,bacterial_soft_rot
85.5,23.6,5.87,924.6,26.7,26.4,26.4,bacterial_soft_rot
77.9,22.6,5.6,1094.7,29.4,28.3,33.1,bacterial_soft_rot
78.8,23.7,5.68,1321.9,25.7,26.5,30.1,bacterial_soft_rot
71.8,22.1,6.12,1343.8,26.6,35.3,39.5,bacterial_soft_rot
76.9,26.8,6.16,1333.1,22.5,25.5,31.0,bacterial_soft_rot
81.0,24.0,5.24,1043.7,19.7,37.9,35.3,bacterial_soft_rot
71.1,27.3,6.0,988.8,13.8,23.6,26.9,bacterial_soft_rot
86.1,29.7,6.15,1235.9,12.3,25.9,31.6,bacterial_soft_rot
84.5,29.8,5.93,1330.8,22.4,34.8,23.4,bacterial_soft_rot
73.4,24.4,5.94,1232.4,29.8,33.0,30.8,bacterial_soft_rot
72.5,26.3,5.89,1251.4,14.7,28.4,38.9,bacterial_soft_rot
73.9,26.9,5.53,1138.4,10.6,26.7,22.2,bacterial_soft_rot
76.9,30.0,5.27,1093.8,13.0,38.6,25.5,bacterial_soft_rot
76.3,22.4,5.21,993.5,28.3,31.7,32.4,bacterial_soft_rot
83.6,22.3,5.95,1331.3,21.7,23.0,30.6,bacterial_soft_rot
81.9,28.8,6.06,1372.6,24.2,28.2,31.4,bacterial_soft_rot
89.8,25.7,5.95,1195.0,26.3,36.1,29.6,bacterial_soft_rot
74.0,25.6,5.37,1144.5,12.5,35.5,36.7,bacterial_soft_rot
81.3,28.3,5.25,1089.5,20.6,23.3,25.1,bacterial_soft_rot
83.8,29.8,6.05,1274.9,23.6,28.5,26.2,bacterial_soft_rot
87.7,23.5,6.04,1136.2,25.9,27.4,32.9,bacterial_soft_rot
74.4,27.5,5.41,1163.7,26.0,20.5,31.2,bacterial_soft_rot
78.3,24.0,5.35,1028.6,24.7,30.0,30.0,bacterial_soft_rot
72.7,28.4,5.76,1398.1,18.2,35.6,23.5,bacterial_soft_rot
70.4,24.6,5.49,1089.7,18.7,20.6,33.2,bacterial_soft_rot
76.7,22.9,5.82,958.7,11.5,38.6,20.2,bacterial_soft_rot
77.7,22.8,5.7,1164.5,21.8,21.3,25.2,bacterial_soft_rot
89.2,28.2,6.01,990.5,12.5,23.8,30.3,bacterial_soft_rot
77.9,22.3,5.6,1228.9,14.7,34.3,37.4,bacterial_soft_rot
76.8,26.1,5.46,1028.6,28.4,38.5,38.7,bacterial_soft_rot
80.6,26.3,5.35,1131.8,28.3,38.4,36.2,bacterial_soft_rot
76.3,23.0,5.87,999.8,22.2,38.9,39.4,bacterial_soft_rot
81.3,29.0,6.07,1099.3,27.4,36.0,37.2,bacterial_soft_rot
73.3,29.6,6.1,900.7,25.7,31.5,33.3,bacterial_soft_rot
74.8,29.1,5.85,1343.2,16.3,20.2,35.8,bacterial_soft_rot
86.5,24.3,5.73,1057.2,15.5,34.2,27.5,bacterial_soft_rot
83.6,28.9,5.92,1177.4,10.4,28.8,24.7,bacterial_soft_rot
89.9,24.8,5.88,1158.7,10.1,28.7,23.0,bacterial_soft_rot
78.2,23.9,5.5,967.2,24.2,34.4,34.3,bacterial_soft_rot
83.2,22.6,5.57,1282.2,17.9,20.4,34.2,bacterial_soft_rot
78.8,23.5,5.75,918.7,29.0,31.0,24.3,bacterial_soft_rot
70.2,22.1,5.87,1256.4,12.4,36.8,28.9,bacterial_soft_rot
83.7,25.6,5.24,1117.4,11.5,29.3,38.7,bacterial_soft_rot
71.2,25.4,6.17,1081.2,20.3,26.3,20.8,bacterial_soft_rot
78.5,26.5,5.87,1232.1,28.1,35.3,24.7,bacterial_soft_rot
70.3,24.0,5.38,1331.0,17.7,26.3,21.6,bacterial_soft_rot
88.2,24.2,5.95,949.3,28.5,39.8,35.3,bacterial_soft_rot
75.0,24.6,6.15,1320.9,28.3,23.3,25.9,bacterial_soft_rot
85.0,28.0,5.67,1000.7,17.6,29.0,22.2,bacterial_soft_rot
88.1,26.6,5.68,1251.2,10.8,26.5,29.0,bacterial_soft_rot
77.5,24.0,6.02,1147.7,15.7,26.0,32.4,bacterial_soft_rot
82.6,26.6,5.6,941.9,12.8,24.2,34.1,bacterial_soft_rot
77.4,22.7,5.74,990.6,16.0,24.0,36.3,bacterial_soft_rot
84.2,23.0,5.76,1117.7,17.6,34.2,20.6,bacterial_soft_rot
76.6,26.1,6.09,1218.5,23.3,34.4,35.8,bacterial_soft_rot
76.1,23.1,5.74,1042.2,27.4,26.9,25.1,bacterial_soft_rot
85.8,26.2,5.92,1129.6,20.1,34.1,26.6,bacterial_soft_rot
75.7,26.0,5.22,1004.1,12.3,31.0,35.9,bacterial_soft_rot
76.9,23.7,5.26,1198.0,19.9,28.3,31.6,bacterial_soft_rot
82.9,26.7,5.26,1327.3,11.7,23.3,31.0,bacterial_soft_rot
82.7,28.7,5.8,942.0,26.1,38.8,30.7,bacterial_soft_rot
80.9,24.7,6.03,1044.4,18.2,31.5,24.7,bacterial_soft_rot
76.9,23.9,5.73,1183.9,27.0,35.8,29.3,bacterial_soft_rot
81.2,28.3,6.19,1136.0,16.8,35.9,27.5,bacterial_soft_rot
79.2,28.8,5.55,1163.0,25.9,24.8,30.8,bacterial_soft_rot
83.3,23.1,5.92,1037.4,24.6,34.3,21.6,bacterial_soft_rot
72.4,23.3,5.57,1285.2,23.9,28.2,33.6,bacterial_soft_rot
77.3,28.2,5.45,1095.3,16.1,26.3,39.8,bacterial_soft_rot
74.7,23.6,5.42,980.1,13.9,27.9,33.6,bacterial_soft_rot
83.6,24.4,5.76,1238.3,17.1,22.1,23.3,bacterial_soft_rot
77.2,27.0,5.83,1310.3,19.1,39.4,24.7,bacterial_soft_rot
84.5,23.5,6.04,1231.9,23.9,28.8,28.7,bacterial_soft_rot
82.0,26.4,5.8,1157.5,28.5,31.3,27.4,bacterial_soft_rot
72.9,22.8,6.17,911.4,26.0,20.5,30.1,bacterial_soft_rot
88.3,24.0,5.76,1217.7,27.7,35.0,20.7,bacterial_soft_rot
78.7,25.6,5.63,1258.1,29.0,34.5,38.4,bacterial_soft_rot
89.3,24.9,5.47,1281.1,25.6,22.4,23.5,bacterial_soft_rot
77.3,28.3,5.89,1112.9,21.1,20.4,38.3,bacterial_soft_rot
74.4,25.9,5.27,1217.9,26.1,29.8,37.3,bacterial_soft_rot
80.3,26.2,6.0,961.3,17.3,30.8,28.1,bacterial_soft_rot
83.4,28.8,6.05,921.6,26.7,32.0,32.9,bacterial_soft_rot
80.9,24.6,5.39,1270.7,24.3,37.3,25.8,bacterial_soft_rot
89.1,25.1,5.22,1397.3,26.5,25.8,39.2,bacterial_soft_rot
53.9,27.2,6.07,1004.7,26.4,28.4,23.6,anthracnose
55.4,27.7,5.83,891.6,23.8,33.1,38.8,anthracnose
50.6,29.9,5.83,793.4,34.2,22.1,38.2,anthracnose
52.1,26.7,6.04,1021.1,20.7,30.8,39.1,anthracnose
63.5,29.6,6.33,967.4,21.7,28.9,27.5,anthracnose
52.2,25.2,6.25,929.9,28.7,22.3,26.1,anthracnose
59.8,27.2,5.97,892.9,40.0,25.8,38.9,anthracnose
53.4,24.8,6.07,817.0,33.0,30.8,22.7,anthracnose
52.1,27.9,5.66,1004.4,25.7,21.9,30.8,anthracnose
59.8,27.8,6.07,1072.0,22.7,35.2,36.4,anthracnose
61.2,28.6,5.7,731.1,31.2,34.0,26.4,anthracnose
62.8,26.8,5.82,968.8,24.6,28.7,24.7,anthracnose
57.0,24.7,5.97,866.9,31.9,33.1,38.9,anthracnose
60.7,26.7,6.18,748.9,27.2,21.5,33.7,anthracnose
69.6,28.9,5.75,970.5,37.3,28.0,39.2,anthracnose
63.8,29.3,5.63,722.7,23.6,25.8,24.7,anthracnose
59.7,26.7,5.57,894.1,26.9,30.1,23.1,anthracnose
62.9,25.1,5.83,970.8,23.0,32.9,23.0,anthracnose
50.8,25.3,6.17,913.5,35.3,21.6,30.4,anthracnose
63.1,26.6,6.16,760.7,36.6,29.5,26.2,anthracnose
66.8,29.0,5.62,879.6,27.7,36.5,36.8,anthracnose
59.4,29.7,6.12,1033.3,25.2,21.0,23.9,anthracnose
63.2,24.4,6.19,804.7,37.9,39.7,38.4,anthracnose
60.8,28.3,5.7,729.1,33.4,20.1,24.6,anthracnose
55.6,27.2,6.26,712.3,20.7,30.9,20.4,anthracnose
63.5,28.8,6.26,849.2,37.0,36.3,28.8,anthracnose
68.5,24.6,5.87,752.7,29.8,37.6,31.6,anthracnose
50.5,24.1,5.7,869.3,20.1,30.0,31.1,anthracnose
65.7,24.9,6.44,1015.1,24.2,24.5,32.1,anthracnose
51.4,29.8,6.38,792.5,22.3,22.5,33.5,anthracnose
51.9,24.3,5.54,896.7,24.4,35.7,37.5,anthracnose
58.5,26.5,6.23,807.4,23.2,30.7,37.4,anthracnose
61.2,26.6,5.92,898.9,36.9,21.0,23.3,anthracnose
53.9,27.4,6.12,857.0,38.3,39.0,24.2,anthracnose
68.9,25.6,6.46,1041.6,26.6,25.2,27.4,anthracnose
62.5,24.4,5.54,941.5,34.4,26.2,32.3,anthracnose
56.0,26.0,5.57,944.1,22.1,31.9,27.8,anthracnose
55.0,30.0,5.6,1023.9,31.5,23.1,25.7,anthracnose
64.0,27.8,5.76,946.7,35.5,39.2,32.4,anthracnose
61.7,29.1,5.61,959.0,20.0,32.9,37.8,anthracnose
63.0,27.8,6.13,926.0,25.2,21.8,25.4,anthracnose
52.9,26.7,6.36,934.7,20.8,37.5,21.6,anthracnose
55.2,27.7,6.01,1017.4,32.1,34.5,25.7,anthracnose
63.1,26.6,6.12,907.3,38.5,32.4,27.5,anthracnose
68.7,24.2,6.4,1088.2,22.9,32.7,28.8,anthracnose
59.0,24.3,6.31,721.0,40.0,35.5,25.2,anthracnose
66.5,28.4,5.99,1058.3,34.4,28.9,34.0,anthracnose
61.0,26.1,6.06,753.7,31.9,33.8,23.9,anthracnose
54.5,25.0,5.95,704.6,35.4,28.1,21.3,anthracnose
69.7,26.4,5.51,921.7,38.1,39.7,37.2,anthracnose
64.8,29.2,6.14,942.8,23.5,35.4,39.8,anthracnose
53.5,24.5,5.91,980.4,39.6,36.7,36.3,anthracnose
63.1,29.6,5.86,831.1,27.0,25.5,24.3,anthracnose
67.5,24.2,5.5,1077.5,20.7,23.3,37.4,anthracnose
51.0,27.2,6.24,998.8,21.3,32.5,28.8,anthracnose
69.0,26.7,5.72,906.5,24.4,24.7,22.7,anthracnose
64.6,25.1,6.1,723.3,38.4,20.5,32.0,anthracnose
51.9,24.1,6.22,911.8,30.7,20.2,26.4,anthracnose
59.2,24.2,5.87,1011.7,29.5,36.0,27.6,anthracnose
53.2,24.7,6.48,853.5,20.8,24.9,20.9,anthracnose
56.9,24.7,6.45,799.3,22.5,22.5,34.2,anthracnose
63.3,25.0,6.3,990.8,36.6,39.2,39.3,anthracnose
67.8,29.6,5.96,781.0,32.3,23.4,28.9,anthracnose
54.1,26.5,5.53,912.0,33.6,22.7,32.2,anthracnose
63.8,24.2,6.0,916.4,24.3,20.2,31.3,anthracnose
68.0,29.5,6.12,1054.3,27.7,35.1,28.6,anthracnose
67.6,29.6,5.74,1085.4,37.3,31.9,31.5,anthracnose
54.0,27.1,5.7,813.9,29.8,21.1,34.2,anthracnose
50.1,27.9,5.64,998.2,31.8,22.9,38.3,anthracnose
65.3,24.4,6.26,902.1,20.7,20.3,25.2,anthracnose
68.2,25.9,5.71,1024.8,37.1,23.6,26.2,anthracnose
58.5,25.8,6.35,1033.9,39.0,25.8,31.5,anthracnose
56.3,26.4,6.01,915.6,33.9,22.6,29.7,anthracnose
52.9,25.0,6.12,876.8,32.1,22.9,36.0,anthracnose
67.9,26.6,6.3,726.6,31.7,39.9,30.7,anthracnose
63.4,29.0,6.32,905.4,32.4,33.8,31.7,anthracnose
65.0,24.2,5.69,1076.2,30.5,27.7,24.8,anthracnose
52.1,25.0,6.42,772.7,23.4,20.6,28.9,anthracnose
63.2,29.6,6.09,831.7,26.0,34.7,39.7,anthracnose
50.0,25.0,6.09,1051.0,22.2,21.9,33.8,anthracnose
62.8,24.8,5.97,1008.2,21.2,33.0,27.8,anthracnose
66.2,24.5,6.45,764.1,33.5,27.6,25.2,anthracnose
56.0,29.6,5.96,1048.5,29.2,29.4,31.0,anthracnose
56.2,24.8,6.33,1033.6,33.3,33.0,39.6,anthracnose
57.7,26.1,6.05,712.1,38.1,30.5,35.2,anthracnose
54.4,29.2,6.17,791.1,35.2,24.0,37.3,anthracnose
60.2,27.9,6.16,1002.1,31.3,33.6,26.1,anthracnose
60.9,26.6,5.64,991.4,35.9,20.9,33.6,anthracnose
68.8,25.1,5.87,964.2,36.2,25.2,39.2,anthracnose
53.4,29.4,6.13,889.2,20.0,23.6,36.8,anthracnose
67.9,29.4,6.24,865.3,31.5,26.8,32.7,anthracnose
67.6,27.8,6.29,832.5,26.4,25.3,38.4,anthracnose
54.8,29.6,6.1,1071.0,27.6,25.5,23.1,anthracnose
61.7,26.3,6.31,1039.9,27.5,33.4,24.4,anthracnose
60.9,27.1,6.0,905.8,30.6,32.8,34.0,anthracnose
54.2,24.2,5.8,971.6,35.6,38.6,22.6,anthracnose
56.1,28.1,5.73,914.8,31.9,38.4,38.4,anthracnose
58.3,24.1,6.16,911.3,34.2,36.1,35.4,anthracnose
58.6,28.4,6.17,925.0,30.9,22.3,35.5,anthracnose
67.7,27.6,5.69,858.3,24.7,34.4,21.4,anthracnose
53.5,27.1,6.23,791.3,33.6,25.6,33.0,anthracnose
58.6,28.2,6.19,749.5,33.2,33.9,23.9,anthracnose
61.8,28.5,5.83,794.6,32.7,21.8,20.1,anthracnose
50.8,29.7,6.4,1016.1,31.7,38.5,22.8,anthracnose
51.1,24.3,6.42,950.2,32.6,24.4,31.7,anthracnose
65.2,29.2,6.09,806.0,29.7,34.2,37.9,anthracnose
50.3,29.7,6.47,1064.9,22.6,31.8,31.2,anthracnose
68.7,25.1,5.78,758.6,23.7,36.8,22.0,anthracnose
53.5,27.3,6.06,782.9,35.2,24.5,29.2,anthracnose
57.1,26.2,5.61,819.9,32.8,34.9,31.0,anthracnose
55.8,29.6,6.31,1020.1,36.4,26.0,31.5,anthracnose
66.5,28.0,5.61,724.5,28.7,25.6,36.5,anthracnose
62.7,28.7,6.26,781.2,24.7,26.8,24.3,anthracnose
52.3,26.1,5.99,943.0,23.7,22.2,30.9,anthracnose
60.1,29.6,5.99,1032.9,28.5,21.1,26.6,anthracnose
57.0,29.8,6.45,1068.7,37.7,26.2,26.6,anthracnose
64.5,27.5,6.15,848.0,20.2,26.3,29.3,anthracnose
54.2,25.7,5.94,820.3,27.7,27.3,39.3,anthracnose
58.1,27.7,5.78,1000.0,33.9,36.2,26.7,anthracnose
60.4,25.6,5.68,1005.4,29.9,36.3,34.6,anthracnose
58.5,29.0,5.67,981.7,22.0,20.6,24.3,anthracnose
50.3,26.1,6.32,922.6,36.9,35.8,29.7,anthracnose
51.9,26.3,5.84,994.4,24.1,35.1,26.3,anthracnose
60.7,27.9,6.02,794.3,28.2,38.4,25.6,anthracnose
65.0,26.0,5.61,1004.3,39.7,31.9,25.7,anthracnose
57.3,28.3,5.99,1002.7,27.9,30.1,36.0,anthracnose
55.9,29.9,6.38,853.3,33.4,30.0,34.5,anthracnose
60.1,28.9,5.93,880.6,34.3,22.6,20.9,anthracnose
54.8,29.5,5.85,1075.8,23.6,21.1,20.9,anthracnose
53.1,24.8,5.81,1017.9,38.8,20.7,20.1,anthracnose
67.7,27.1,6.05,765.2,38.1,23.0,24.5,anthracnose
52.5,27.5,5.63,1075.5,28.4,39.7,28.9,anthracnose
58.1,28.1,6.14,940.4,29.7,37.5,27.5,anthracnose
56.3,24.5,5.81,1029.7,21.2,22.2,30.0,anthracnose
68.6,29.2,5.9,1043.0,26.9,26.9,39.0,anthracnose
57.5,28.1,6.3,976.6,20.2,34.4,33.1,anthracnose
68.5,29.7,5.76,959.9,28.3,23.9,32.1,anthracnose
69.4,26.7,5.56,817.4,24.6,39.2,28.0,anthracnose
58.1,28.5,6.4,1021.1,28.5,36.6,31.6,anthracnose
54.7,25.1,6.04,997.5,20.7,35.6,23.2,anthracnose
57.7,26.8,6.22,942.3,26.7,24.6,20.6,anthracnose
69.4,25.9,5.82,880.9,25.5,22.8,25.7,anthracnose
57.6,24.1,6.06,1073.2,22.9,30.7,28.1,anthracnose
52.7,27.2,6.07,925.0,22.9,23.6,31.8,anthracnose
62.3,28.5,5.91,852.6,20.4,26.3,29.1,anthracnose
61.9,28.6,6.01,755.0,26.2,24.7,35.0,anthracnose
53.3,29.7,5.79,787.3,36.0,22.8,28.4,anthracnose
65.5,26.5,6.17,966.8,28.7,25.6,27.0,anthracnose
62.3,24.2,6.21,848.9,36.2,35.2,37.0,anthracnose
68.4,28.7,6.09,789.9,35.7,37.9,25.1,anthracnose
59.1,24.6,5.98,908.3,31.8,26.4,38.6,anthracnose
54.7,28.9,6.3,847.7,25.7,36.5,27.1,anthracnose
52.3,28.6,5.96,1052.3,38.6,26.2,38.0,anthracnose
53.4,24.3,5.68,723.8,26.3,30.6,26.6,anthracnose
67.9,28.8,5.54,729.8,24.3,36.0,30.9,anthracnose
51.0,27.2,5.85,973.9,37.1,35.3,27.3,anthracnose
52.8,26.3,6.35,959.6,25.7,22.7,35.7,anthracnose
65.6,29.0,6.5,1026.0,33.2,33.7,26.2,anthracnose
62.8,26.1,5.65,874.6,30.7,22.1,29.8,anthracnose
64.1,28.7,6.15,945.1,30.3,36.8,37.5,anthracnose
54.5,27.3,5.65,957.5,33.6,33.9,35.3,anthracnose
65.6,29.0,5.77,1079.9,26.1,26.5,36.1,anthracnose
50.4,27.3,6.23,856.5,38.5,35.5,36.4,anthracnose
59.3,24.8,5.87,898.1,37.2,22.6,32.8,anthracnose
65.3,27.2,6.09,1082.5,24.9,35.2,26.4,anthracnose
50.5,27.7,5.8,1093.3,22.8,23.3,27.0,anthracnose
59.7,26.0,5.93,913.3,38.0,36.7,38.4,anthracnose
59.0,26.7,5.91,1077.1,29.6,25.3,39.7,anthracnose
65.0,26.4,6.3,945.0,30.4,37.9,31.1,anthracnose
55.0,27.6,6.0,867.2,34.5,30.8,36.3,anthracnose
58.1,29.3,5.53,1049.3,26.2,34.6,23.6,anthracnose
54.1,28.3,6.09,860.7,22.1,34.4,21.3,anthracnose
52.5,29.5,5.69,895.6,38.3,38.5,28.7,anthracnose
52.1,29.5,6.38,770.0,23.3,27.3,26.5,anthracnose
57.8,29.6,6.27,783.3,34.2,32.1,38.6,anthracnose
61.5,25.2,6.42,1061.6,36.5,37.7,29.0,anthracnose
